dataset_name	hyperparameter_setting	n_hidden_layer	n_feature	n_hidden_module	n_hidden_neuron	n_training	n_testing	training_total_loss	training_root_loss	training_auxiliary_loss	training_auc	training_auc_ci	training_bac	training_bac_ci	training_f1	training_f1_ci	testing_total_loss	testing_root_loss	testing_auxiliary_loss	testing_auc	testing_auc_ci	testing_bac	testing_bac_ci	testing_f1	testing_f1_ci
binding_tox21-pxr-p1_500	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	209,85,38,16,13,11,7,2,2,2,1,1	1186,663,376,185,134,130,84,21,31,37,18,20	419	105	4.38549	0.58067	7.60965	0.65685	0.04182	0.62167	0.03293	0.41081	0.0756	4.38692	0.59822	7.57741	0.62635	0.09298	0.58181	0.06056	0.31818	0.15079
binding_tox21-pxr-p1_500	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	246,100,42,20,8,5,2,1,1,1,1,1	1186,723,406,219,90,73,26,10,14,17,18,20	419	105	4.37365	0.57912	7.58906	0.78071	0.03561	0.6108	0.02997	0.38462	0.07155	4.38319	0.59748	7.57143	0.74565	0.08871	0.58886	0.05893	0.32558	0.15173
binding_tox21-pxr-p1_500	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	275,108,48,22,14,11,6,2,2,2,1,1	1397,796,467,244,145,131,66,21,31,37,18,20	419	105	4.39385	0.59525	7.5972	0.70383	0.03725	0.52536	0.0142	0.09655	0.05146	4.39599	0.61219	7.56761	0.67958	0.09045	0.51471	0.01389	0.05714	0.05263
binding_tox21-pxr-p1_500	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	308,120,52,23,15,12,7,2,2,2,1,1	1589,900,509,258,162,149,84,21,31,37,18,20	419	105	4.35874	0.56783	7.58182	0.76337	0.03677	0.57088	0.02613	0.27381	0.06941	4.36732	0.59366	7.54731	0.76781	0.08527	0.55944	0.05059	0.2439	0.14015
binding_tox21-rt-viability-hek293-p1_100	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	100	12,7,2,1,1,1	79,68,24,19,20,20	493	124	2.43133	0.59051	3.68163	0.61704	0.02859	0.61165	0.02638	0.4	0.05803	2.47393	0.60893	3.72999	0.60119	0.05652	0.60046	0.05529	0.37931	0.12203
binding_tox21-rt-viability-hek293-p1_100	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	100	25,11,6,3,2,1,1	163,112,65,43,34,17,20	493	124	2.81045	0.60949	4.40192	0.59797	0.02518	0.56426	0.02074	0.23834	0.06379	2.86287	0.63303	4.45969	0.54878	0.05321	0.51742	0.03339	0.125	0.10345
binding_tox21-rt-viability-hek293-p1_100	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	100	55,22,11,4,2,1	237,160,118,40,30,20	493	124	2.40827	0.55638	3.70377	0.72734	0.03558	0.63239	0.02947	0.45528	0.05799	2.45187	0.58074	3.74226	0.68757	0.07598	0.61266	0.05206	0.39286	0.12097
binding_tox21-rt-viability-hek293-p1_100	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	100	26,14,11,5,2,2,1,1,1,1,1,1	145,130,125,64,14,21,8,10,14,17,18,20	493	124	4.27981	0.57509	7.40946	0.6393	0.03401	0.60588	0.02731	0.37443	0.06482	4.37439	0.59532	7.55816	0.64474	0.06942	0.59408	0.05599	0.3871	0.11232
binding_tox21-rt-viability-hek293-p1_100	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	100	37,18,8,4,3,2,1	238,176,87,61,52,36,20	493	124	2.78511	0.58706	4.39609	0.65779	0.03259	0.60866	0.02726	0.39301	0.06142	2.81334	0.59848	4.42972	0.60845	0.06335	0.60598	0.06062	0.4127	0.12302
binding_tox21-rt-viability-hek293-p1_100	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	100	67,29,13,5,3,2	314,226,140,58,49,39	493	124	2.39067	0.52817	3.725	0.7717	0.03309	0.68577	0.03146	0.56842	0.05158	2.4252	0.55197	3.74646	0.72648	0.07877	0.65941	0.06288	0.52174	0.11373
binding_tox21-rt-viability-hek293-p1_100	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	100	38,21,13,6,3,3,1,1,1,1,1,1	217,191,147,81,32,39,8,10,14,17,18,20	493	124	4.27166	0.56479	7.41374	0.68169	0.03387	0.64875	0.03024	0.49219	0.05817	4.33872	0.58165	7.51414	0.64881	0.06923	0.6475	0.0632	0.5	0.11483
binding_tox21-rt-viability-hek293-p1_100	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	100	80,33,17,7,4,2,1	397,271,181,82,63,37,20	493	124	2.80532	0.58573	4.43918	0.69739	0.0355	0.56411	0.02192	0.25126	0.06294	2.85388	0.61441	4.47895	0.64097	0.07314	0.56533	0.03988	0.2449	0.11397
binding_tox21-rt-viability-hek293-p1_100	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	100	50,24,17,8,4,3,2,1,1,1,1,1	299,227,190,105,47,38,28,10,14,17,18,20	493	124	4.31042	0.56709	7.48667	0.70747	0.03251	0.64166	0.03023	0.46414	0.06484	4.39526	0.59591	7.5987	0.63328	0.06756	0.62369	0.05887	0.45455	0.11628
binding_tox21-rt-viability-hek293-p1_100	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	100	81,36,22,9,4,3,1,1,1,1,1,1	375,285,237,102,42,40,8,10,14,17,18,20	493	124	4.25313	0.53489	7.43646	0.76033	0.03377	0.65021	0.0294	0.49612	0.05661	4.29799	0.53148	7.53303	0.76437	0.07478	0.63647	0.05719	0.44828	0.12821
binding_tox21-rt-viability-hek293-p1_100	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	100	92,40,19,8,5,3,1	472,335,203,100,81,56,20	493	124	2.72263	0.53514	4.37499	0.77003	0.03249	0.65765	0.02992	0.51145	0.0566	2.7726	0.55935	4.42649	0.71269	0.07683	0.64199	0.06354	0.47619	0.125
binding_tox21-rt-viability-hek293-p1_100	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	100	62,31,19,9,5,4,2,1,1,1,1,1	371,288,212,122,65,56,28,10,14,17,18,20	493	124	4.2763	0.55423	7.44414	0.69506	0.03573	0.65473	0.03146	0.50388	0.06066	4.45173	0.62996	7.64355	0.61745	0.07197	0.60569	0.06179	0.42424	0.11961
binding_tox21-rt-viability-hek293-p1_100	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	100	93,43,24,10,5,4,1,1,1,1,1,1	447,346,259,119,60,58,8,10,14,17,18,20	493	124	4.23642	0.51414	7.44457	0.77058	0.033	0.69643	0.03255	0.58363	0.05396	4.33324	0.548	7.57049	0.74855	0.06822	0.64199	0.06003	0.47619	0.11768
binding_tox21-rt-viability-hek293-p1_100	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	100	105,46,28,12,6,4,2,1,1,1,1,1	529,382,302,143,75,57,28,10,14,17,18,20	493	124	4.26371	0.53345	7.46053	0.76604	0.03326	0.63538	0.02995	0.46154	0.0598	4.4215	0.59589	7.65122	0.68322	0.07161	0.55778	0.05712	0.33846	0.11213
binding_tox21-rt-viability-hek293-p1_100	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	100	117,53,30,13,7,5,2,1,1,1,1,1	601,443,324,160,93,75,28,10,14,17,18,20	493	124	4.32706	0.53959	7.57493	0.76009	0.03502	0.62217	0.02806	0.42241	0.0604	4.41649	0.58709	7.65881	0.69135	0.07215	0.58217	0.05635	0.36066	0.12266
binding_tox21-rt-viability-hek293-p1_200	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	200	20,10,3,1,1,1,1	137,91,37,15,19,20,20	493	124	2.76265	0.59288	4.33954	0.63722	0.02903	0.61158	0.02785	0.40343	0.05954	2.78289	0.60127	4.36324	0.61527	0.07124	0.60627	0.05631	0.4	0.12483
binding_tox21-rt-viability-hek293-p1_200	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	200	45,17,8,8,7,5,1,1,1	293,156,84,90,76,58,12,18,20	493	124	3.49558	0.62455	5.74206	0.61344	0.02775	0.53885	0.01752	0.15301	0.06024	3.51294	0.63319	5.75951	0.53542	0.04158	0.53571	0.03125	0.13333	0.11111
binding_tox21-rt-viability-hek293-p1_200	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	200	71,27,11,5,2,1	307,194,117,52,30,20	493	124	2.42016	0.56403	3.71226	0.71979	0.03663	0.63509	0.02862	0.47104	0.05553	2.44207	0.57634	3.73146	0.71283	0.07704	0.56504	0.0466	0.26923	0.12564
binding_tox21-rt-viability-hek293-p1_200	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	200	54,34,20,10,4,3,1,1,1,1,1,1	262,257,200,109,32,36,8,10,14,17,18,20	493	124	4.30277	0.5668	7.47195	0.6883	0.03246	0.62976	0.02758	0.43478	0.06145	4.32609	0.56136	7.52946	0.65404	0.07576	0.64228	0.05861	0.46667	0.12222
binding_tox21-rt-viability-hek293-p1_200	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	200	65,27,11,9,8,6,2,1,1	421,242,118,104,94,76,31,18,20	493	124	3.41478	0.58158	5.66641	0.69086	0.03227	0.61158	0.02801	0.40343	0.06075	3.45975	0.5967	5.7261	0.63328	0.06515	0.59437	0.05606	0.37288	0.1256
binding_tox21-rt-viability-hek293-p1_200	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	200	91,37,14,6,3,2,1	437,282,151,66,48,39,19	493	124	2.76837	0.57431	4.38813	0.73196	0.03669	0.6072	0.02729	0.38767	0.05884	2.79061	0.58399	4.41324	0.70224	0.07668	0.60627	0.05631	0.4	0.12483
binding_tox21-rt-viability-hek293-p1_200	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	200	74,44,23,11,5,4,2,1,1,1,1,1	387,339,233,123,49,54,26,10,14,17,18,20	493	124	4.33072	0.57455	7.51234	0.70399	0.03339	0.60866	0.02685	0.39301	0.06028	4.37345	0.58785	7.5712	0.70819	0.0644	0.59437	0.05588	0.37288	0.12626
binding_tox21-rt-viability-hek293-p1_200	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	200	116,44,19,13,9,6,1,1,1	597,349,199,141,105,78,12,18,20	493	124	3.43722	0.58319	5.70805	0.70883	0.0369	0.56119	0.02082	0.2359	0.0618	3.49867	0.61848	5.76036	0.64053	0.07271	0.52381	0.02174	0.09091	0.08
binding_tox21-rt-viability-hek293-p1_200	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	200	97,50,28,18,11,8,2,2,2,1,1,1	533,396,284,198,108,94,19,27,34,17,18,20	493	124	4.31387	0.56868	7.49037	0.68421	0.03669	0.61954	0.02581	0.39815	0.06277	4.42864	0.62861	7.60007	0.65041	0.06616	0.57085	0.04853	0.2963	0.12593
binding_tox21-rt-viability-hek293-p1_200	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	200	125,61,31,15,6,4,1,1,1,1,1,1	561,445,311,159,60,55,8,10,14,17,18,20	493	124	4.21292	0.50672	7.41238	0.78425	0.03179	0.70103	0.0305	0.58993	0.05225	4.25571	0.50977	7.49187	0.7892	0.06648	0.6658	0.06496	0.52308	0.12195
binding_tox21-rt-viability-hek293-p1_200	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	200	136,54,22,14,10,7,2,1,1	725,435,233,155,123,96,31,18,20	493	124	3.43825	0.58806	5.70037	0.72666	0.03383	0.56134	0.02068	0.22222	0.0654	3.48385	0.60791	5.75188	0.67364	0.07727	0.52381	0.02174	0.09091	0.08
binding_tox21-rt-viability-hek293-p1_200	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	200	117,60,31,19,12,9,3,2,2,1,1,1	658,478,317,212,125,112,37,27,34,17,18,20	493	124	4.35414	0.57589	7.55649	0.70203	0.03785	0.62808	0.02889	0.43882	0.06081	4.41858	0.60832	7.62052	0.64779	0.07515	0.59408	0.06021	0.3871	0.1189
binding_tox21-rt-viability-hek293-p1_200	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	200	145,71,34,16,7,5,2,1,1,1,1,1	686,527,344,173,77,73,26,10,14,17,18,20	493	124	4.23413	0.50564	7.45698	0.81208	0.03194	0.69066	0.03126	0.57037	0.05465	4.31003	0.54683	7.52639	0.77265	0.06812	0.69541	0.0619	0.57971	0.10758
binding_tox21-rt-viability-hek293-p1_200	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	200	168,77,39,23,13,9,2,2,2,1,1,1	832,584,395,248,136,113,19,27,34,17,18,20	493	124	4.3586	0.57809	7.56102	0.69407	0.03686	0.60077	0.02924	0.39506	0.06047	4.42506	0.59963	7.65086	0.634	0.08556	0.57114	0.043	0.27451	0.11776
binding_tox21-rt-viability-hek293-p1_200	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	200	188,87,42,24,14,10,3,2,2,1,1,1	957,666,428,262,153,131,37,27,34,17,18,20	493	124	4.29364	0.52987	7.52755	0.78211	0.03264	0.65203	0.03015	0.4898	0.05895	4.36571	0.55952	7.61238	0.72909	0.07553	0.61237	0.0573	0.40678	0.12308
binding_tox21-rt-viability-hek293-p1_300	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	300	24,10,3,1,1,1,1	166,91,37,15,19,20,20	493	124	2.76099	0.58775	4.34647	0.64211	0.03126	0.61311	0.02759	0.40517	0.06057	2.78996	0.60271	4.3745	0.64634	0.0605	0.60627	0.05631	0.4	0.12483
binding_tox21-rt-viability-hek293-p1_300	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	300	45,17,8,8,7,5,1,1,1	293,156,84,90,76,58,12,18,20	493	124	3.48264	0.61817	5.72893	0.61113	0.02713	0.54783	0.01851	0.1828	0.05956	3.51594	0.63458	5.76272	0.54501	0.04356	0.52381	0.02174	0.09091	0.08
binding_tox21-rt-viability-hek293-p1_300	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	300	84,31,12,5,2,1	354,216,128,52,30,20	493	124	2.43889	0.57187	3.73404	0.71062	0.03649	0.63457	0.02995	0.48571	0.05316	2.46594	0.58767	3.75654	0.69498	0.0752	0.58856	0.05623	0.35088	0.13256
binding_tox21-rt-viability-hek293-p1_300	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	300	60,37,20,10,4,3,1,1,1,1,1,1	301,284,200,109,32,36,8,10,14,17,18,20	493	124	4.26876	0.55389	7.42973	0.68673	0.03303	0.65218	0.02856	0.48536	0.05899	4.30789	0.5553	7.50517	0.66173	0.07666	0.65418	0.05822	0.4918	0.12051
binding_tox21-rt-viability-hek293-p1_300	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	300	69,27,11,9,8,6,2,1,1	447,242,118,104,94,76,31,18,20	493	124	3.47554	0.61928	5.71252	0.6546	0.03466	0.53585	0.01668	0.14286	0.05634	3.50977	0.63276	5.75403	0.60976	0.07251	0.5119	0.01087	0.04651	0.04167
binding_tox21-rt-viability-hek293-p1_300	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	300	108,41,15,6,3,2,1	510,304,162,66,48,39,19	493	124	2.68211	0.52852	4.30717	0.76381	0.03356	0.66656	0.03073	0.52985	0.05473	2.72531	0.54983	4.35097	0.75363	0.06992	0.62427	0.06009	0.43333	0.12794
binding_tox21-rt-viability-hek293-p1_300	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	300	84,47,23,11,5,4,2,1,1,1,1,1	452,366,233,123,49,54,26,10,14,17,18,20	493	124	4.25511	0.54949	7.41122	0.69302	0.03535	0.65809	0.03089	0.5	0.06152	4.32344	0.57663	7.49363	0.71269	0.06307	0.63008	0.05839	0.45161	0.11538
binding_tox21-rt-viability-hek293-p1_300	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	300	129,48,20,13,9,6,1,1,1	643,371,210,141,105,78,12,18,20	493	124	3.41073	0.56363	5.6942	0.72333	0.03503	0.62209	0.0277	0.42553	0.06069	3.45868	0.58649	5.74439	0.6748	0.07794	0.61876	0.05358	0.4	0.13214
binding_tox21-rt-viability-hek293-p1_300	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	300	103,53,28,18,11,8,2,2,2,1,1,1	572,423,284,198,108,94,19,27,34,17,18,20	493	124	4.3672	0.58997	7.55445	0.67205	0.03588	0.59559	0.02424	0.33654	0.06324	4.41725	0.60642	7.62166	0.60003	0.07129	0.57056	0.05122	0.31579	0.11962
binding_tox21-rt-viability-hek293-p1_300	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	300	144,68,32,15,6,4,1,1,1,1,1,1	645,494,322,159,60,55,8,10,14,17,18,20	493	124	4.18934	0.49509	7.38852	0.79814	0.03144	0.71315	0.03048	0.6087	0.05085	4.25705	0.51522	7.48366	0.78063	0.06895	0.6777	0.0623	0.54545	0.11556
binding_tox21-rt-viability-hek293-p1_300	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	300	153,58,23,14,10,7,2,1,1	797,457,244,155,123,96,31,18,20	493	124	3.35771	0.53057	5.65429	0.77124	0.03329	0.66379	0.03014	0.51938	0.05579	3.42494	0.55779	5.73429	0.72271	0.07388	0.64199	0.05623	0.47619	0.11746
binding_tox21-rt-viability-hek293-p1_300	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	300	127,63,31,19,12,9,3,2,2,1,1,1	723,505,317,212,125,112,37,27,34,17,18,20	493	124	4.35192	0.57682	7.55021	0.7292	0.03317	0.64451	0.0292	0.47541	0.05861	4.40736	0.59811	7.6185	0.64678	0.07654	0.61789	0.06077	0.4375	0.11875
binding_tox21-rt-viability-hek293-p1_300	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	300	168,78,35,16,7,5,2,1,1,1,1,1	796,576,355,173,77,73,26,10,14,17,18,20	493	124	4.22227	0.50604	7.43247	0.79986	0.0309	0.68905	0.03295	0.56934	0.05588	4.27209	0.519	7.50619	0.76887	0.07197	0.6899	0.06207	0.5625	0.11712
binding_tox21-rt-viability-hek293-p1_300	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	300	187,84,40,23,13,9,2,2,2,1,1,1	916,633,406,248,136,113,19,27,34,17,18,20	493	124	4.32561	0.54728	7.55665	0.74512	0.03545	0.64422	0.03055	0.48438	0.05957	4.37712	0.55789	7.63847	0.71051	0.07598	0.63037	0.05491	0.44068	0.11888
binding_tox21-rt-viability-hek293-p1_300	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	300	211,94,43,24,14,10,3,2,2,1,1,1	1067,715,439,262,153,131,37,27,34,17,18,20	493	124	4.31236	0.52884	7.56703	0.78443	0.0315	0.63407	0.02797	0.45188	0.05909	4.39049	0.56662	7.64774	0.723	0.0726	0.59466	0.05351	0.35714	0.12732
binding_tox21-rt-viability-hek293-p1_400	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	400	30,12,3,1,1,1,1	190,110,37,15,19,20,20	493	124	2.74161	0.58053	4.32217	0.64251	0.03078	0.62363	0.02959	0.42735	0.06077	2.7869	0.6007	4.37239	0.63937	0.06244	0.61818	0.05994	0.42623	0.12123
binding_tox21-rt-viability-hek293-p1_400	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	55,19,9,3,6,7,5,1,1,1	376,177,97,40,59,76,58,12,18,20	493	124	3.81207	0.62096	6.38223	0.61905	0.02806	0.53885	0.01752	0.15301	0.06024	3.82838	0.63025	6.39627	0.57303	0.04856	0.53571	0.03125	0.13333	0.11111
binding_tox21-rt-viability-hek293-p1_400	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	400	100,36,13,7,2,1	411,239,127,77,30,20	493	124	2.39865	0.54829	3.70072	0.73848	0.03537	0.6483	0.03076	0.50365	0.05468	2.43344	0.56743	3.73202	0.7124	0.07542	0.60627	0.05744	0.4	0.11667
binding_tox21-rt-viability-hek293-p1_400	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	400	85,47,23,12,4,3,1,1,1,1,1,1	456,353,225,132,32,36,8,10,14,17,18,20	493	124	4.33245	0.58363	7.49764	0.68386	0.03468	0.58799	0.02398	0.32381	0.06486	4.37313	0.58913	7.568	0.63298	0.08031	0.58304	0.04839	0.30769	0.1352
binding_tox21-rt-viability-hek293-p1_400	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	85,31,12,4,7,8,6,1,1,1	552,281,131,54,77,94,77,12,18,20	493	124	3.74317	0.58279	6.32077	0.65378	0.03479	0.60566	0.02801	0.38596	0.06201	3.77487	0.59168	6.36637	0.63778	0.07736	0.61818	0.06085	0.42623	0.12123
binding_tox21-rt-viability-hek293-p1_400	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	400	130,48,16,8,3,2,1	590,345,161,91,48,39,19	493	124	2.68217	0.51682	4.3307	0.78687	0.03153	0.67693	0.0322	0.55072	0.05392	2.73061	0.54461	4.37198	0.7516	0.0729	0.64141	0.06456	0.49275	0.11366
binding_tox21-rt-viability-hek293-p1_400	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	400	114,58,26,13,5,4,2,1,1,1,1,1	623,445,258,146,49,54,26,10,14,17,18,20	493	124	4.29891	0.56022	7.47738	0.70267	0.03395	0.65342	0.03012	0.496	0.05923	4.34065	0.57101	7.53928	0.69193	0.06994	0.6536	0.06382	0.50746	0.11862
binding_tox21-rt-viability-hek293-p1_400	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	155,55,22,10,8,8,5,1,1,1	783,414,222,116,88,96,58,12,18,20	493	124	3.763	0.59083	6.34434	0.70817	0.03542	0.53731	0.01805	0.15217	0.05889	3.80694	0.61049	6.3929	0.64736	0.07427	0.5119	0.01087	0.04651	0.04167
binding_tox21-rt-viability-hek293-p1_400	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	400	136,64,32,15,10,10,6,2,2,2,1,1	793,508,320,171,91,112,66,21,31,37,18,20	493	124	4.45263	0.62435	7.65655	0.67209	0.03971	0.5	0	0	0	4.47702	0.63472	7.68459	0.60671	0.07341	0.5	0	0	0
binding_tox21-rt-viability-hek293-p1_400	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	400	184,83,36,19,6,4,1,1,1,1,1,1	849,585,347,205,60,55,8,10,14,17,18,20	493	124	4.20173	0.49267	7.41813	0.80082	0.03279	0.6938	0.03136	0.57358	0.05546	4.24535	0.4952	7.50028	0.80168	0.06411	0.6838	0.06396	0.55385	0.116
binding_tox21-rt-viability-hek293-p1_400	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	185,67,25,11,9,9,6,1,1,1	959,518,256,130,106,114,77,12,18,20	493	124	3.685	0.53292	6.30416	0.77385	0.03314	0.66481	0.03171	0.53237	0.05587	3.74659	0.55235	6.38848	0.74027	0.07252	0.63589	0.06146	0.46875	0.11905
binding_tox21-rt-viability-hek293-p1_400	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	400	165,75,35,16,11,11,7,2,2,2,1,1	960,600,353,185,108,130,84,21,31,37,18,20	493	124	4.33136	0.55615	7.5504	0.71856	0.03638	0.65641	0.02996	0.50199	0.0561	4.40374	0.58811	7.63126	0.6507	0.08097	0.62979	0.06303	0.46154	0.11905
binding_tox21-rt-viability-hek293-p1_400	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	400	213,94,39,20,7,5,2,1,1,1,1,1	1016,677,380,219,77,73,26,10,14,17,18,20	493	124	4.19538	0.48748	7.41581	0.81203	0.03273	0.72199	0.03156	0.62456	0.05134	4.24785	0.49669	7.50232	0.78078	0.07098	0.70732	0.0631	0.6	0.10392
binding_tox21-rt-viability-hek293-p1_400	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	400	235,100,45,22,12,11,6,2,2,2,1,1	1186,740,442,244,119,131,66,21,31,37,18,20	493	124	4.38291	0.57887	7.60808	0.71584	0.03573	0.62749	0.03022	0.45977	0.05731	4.43561	0.59924	7.67275	0.66826	0.07492	0.58885	0.05057	0.33333	0.12903
binding_tox21-rt-viability-hek293-p1_400	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	400	264,111,48,23,13,12,7,2,2,2,1,1	1353,832,475,258,136,149,84,21,31,37,18,20	493	124	4.31805	0.52738	7.58135	0.7837	0.03395	0.63568	0.02806	0.45106	0.05806	4.43847	0.59879	7.67936	0.71966	0.07378	0.60017	0.05687	0.39344	0.125
binding_tox21-rt-viability-hek293-p1_500	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	500	33,12,3,1,1,1,1	201,110,37,15,19,20,20	493	124	2.7511	0.58758	4.32704	0.63938	0.03176	0.61158	0.02861	0.40343	0.06296	2.76913	0.5948	4.34865	0.65229	0.0669	0.61818	0.05994	0.42623	0.12123
binding_tox21-rt-viability-hek293-p1_500	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	63,20,11,3,6,7,5,1,1,1	426,184,119,40,59,76,58,12,18,20	493	124	3.79522	0.61771	6.35501	0.57272	0.02962	0.56726	0.02255	0.24742	0.06825	3.839	0.63498	6.40804	0.48359	0.06541	0.50552	0.02893	0.08511	0.07407
binding_tox21-rt-viability-hek293-p1_500	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	500	103,37,13,8,2,1	418,243,118,92,30,20	493	124	2.3956	0.55103	3.68915	0.74861	0.03349	0.64538	0.03154	0.4963	0.05586	2.44113	0.57721	3.72783	0.72111	0.07149	0.59466	0.05322	0.35714	0.12573
binding_tox21-rt-viability-hek293-p1_500	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	103,48,24,12,4,3,1,1,1,1,1,1	538,360,233,132,32,36,8,10,14,17,18,20	493	124	4.31496	0.58179	7.46635	0.66643	0.03476	0.60442	0.02591	0.36866	0.06161	4.36689	0.59102	7.55174	0.67712	0.07331	0.60714	0.04808	0.35294	0.13185
binding_tox21-rt-viability-hek293-p1_500	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	96,32,14,4,7,8,6,1,1,1	612,288,153,54,77,94,77,12,18,20	493	124	3.78669	0.61217	6.34904	0.6596	0.03444	0.51942	0.01175	0.08	0.0413	3.81732	0.62477	6.3851	0.6417	0.07398	0.5119	0.01136	0.04651	0.04348
binding_tox21-rt-viability-hek293-p1_500	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	500	136,49,16,9,3,2,1	607,349,152,106,48,39,19	493	124	2.66724	0.51771	4.29906	0.78796	0.03197	0.69796	0.03231	0.58571	0.05211	2.70472	0.53458	4.34028	0.75073	0.07338	0.65331	0.06868	0.51429	0.11667
